News_id,Year,Title,Abstract
6861075,2002,last firefighters leave ground zero work done,reports last recovery crew left site new york citys destroyed world trade center city nation marked end recovery effort ground zero may collection last human remains crew firefighters comments battalion chief ronald w werner description final recovery effort significance work done site since september terrorist attacks
8581281,2002,officials weigh tobacco funds fiscal fix,discusses fiscal crisis new york city state plans alleviate problem mention mayor michael r bloombergs plan borrow money expected tobacco company payments statement state legislators say sale tobaccobacked bonds likely mention bloombergs idea tax commuters
7189609,2002,bidding emotional goodbye pope ends visit past,focuses pope john paul iis farewell homeland poland details threeday visit native country efforts reconnect places people past comments pope mood trip focus polands poor disadvantaged citizens
6952297,2002,pfizer plans offer prescriptions elderly monthly fee,reports plans pfizer inc offer prescriptions elderly monthly fee purpose program costs drugs advantage program needy
7011481,2002,president seek billion military,reports plans us president george w bush seek additional funds military spending focus war terrorism revival economy renewal partisan debate tax cuts
7360984,2002,murky lives fateful trip buffalo terrorism case,focuses arrest several arabamerican men lackawanna new york involvement al qaeda terrorist organization charges men including trained al qaeda training camp pakistan returning united states defense suspects legal human rights considerations made us attempt prevent terrorism involvement local community arabamericans
7117219,2002,worldcom acquisitions behind rise fall,focuses bankrupt telecommunications company worldcom former chief executive bernard j ebbers many acquisitions never consolidated single enterprise ebbers poor management skills rapid rise worldcom stock ebbers strategy growth acquisition history company including acquisition mci communications corporation accounting methods organizational problems worldcom improperly reduced expenses billions
6709262,2002,sailors sprayed nerve gas cold war test pentagon says,reports united states department defense sprayed live nerve biological agents ships sailors cold warera experiments test navys vulnerability toxic warfare details tests carried pacific ocean hundreds sailors exposed poisons could eligible health benefits question whether sailors intentionally exposed agents without benefit protective masks gear also whether given consent
6890014,2002,wellhealed stock tips served canaps,discusses wealthy socialites exchange investment advice idea exchange corporate information among new york citys elite seen social custom necessarily crime investigation whether martha stewart received insidertrading tip imclone systems executive samuel waksal observation people divulge insider tips concerned improving social status
7504956,2002,death toll rises many missing building rubble,reports october th terrorist attack two discos bali description fires resulted car bombing death toll foreigners vacation injured killed efforts friends relatives locate missing persons sanglah hospital burn victims report two americans killed three injured problems identification dead bodies care burned efforts australian government offer better medical care speculation al qaeda involvement
7370201,2002,sicily tide bodies roils debate immigrants,focuses immigration issues italy searchandrescue efforts related shipwreck liberian immigrants sicily enforcement new immigration laws italy problems associated illegal immigration throughout europe
5941989,2002,powell asks bush review stand war captives,reports united states secretary state colin l powell asked president george w bush declare us bound geneva conventions treatment captives afghanistan guantnamo bay cuba reasons request including criticism bush administration skirting geneva conventions reluctance administration confer prisonerofwar status prisoners afghan war differences opinion among administration officials
6694167,2002,security tightened new york vague threats terrorism,focuses increased security measures us federal new york city lawenforcement officials following warnings possible terrorist attacks warnings government officials unspecified threats city landmarks impact measures new york comments police commissioner raymond w kelly security plans citys fleet week frustration city officials vagueness information
7027485,2002,embattled scrutinized powell soldiers,focuses us secretary state colin l powell outlook powells tenure following string internal policy differences defeats tensions white house pentagon hawks powells approach role almost issues often odds colleagues handling foreign policy case embraced president george w bushs position popularity foreign capitals poses problem observations colleagues
6749063,2002,court blocks law limits access web library,reports united states federal court panel struck law requiring libraries filter internet material harmful minors opinion court technology blocks much objectionable material would violate first amendment rights library users reaction civil liberties advocates ruling goals childrens internet pornography act inset excerpts opinion rejecting internet law
6682121,2002,hints cruel fate american lost chile,reports mystery surrounding disappearance american traveler boris weisfeiler chile possibility weisfeiler jew kidnapped chilean security forces turned pronazi group may executed blockade united states government efforts chilean embassy investigate disappearance declassification documents related disappearance details documents
8537712,2002,tales stowaway virus queasy cruise,discusses outbreak norwalk gastrointestinal virus holland american amsterdam cruise ship decision cruise operator pull ship service ten days try disinfect number passengers crew members become ill four consecutive cruises remarks passengers ship description virus spread efforts crew members disinfect ship passengers crew members tried avoid virus remarks holland american spokesman
7050148,2002,merrill replaced research analyst upset enron,reports brokerage firm merrill lynch replaced research analyst angered enron executives rating companys stock neutral analyst upgraded rating documents obtained congressional investigators memo investment bankers rick gordon schuyler tilney analyst john olson suggestion merrill executives hoped raise enrons rating obtain business enron comments donato j eassey upgraded enron shares
7407485,2002,security cameras sprout someones always watching,reports ubiquity privatelycontrolled surveillance cameras public places throughout united states proliferation devices include facerecognition closedcircuit security systems uses devices including crime prevention employee surveillance growth digital video surveillance public attitudes type surveillance
7329191,2002,us says suspect tied qaeda captured raid,reports capture investigation al qaeda operative ramzi bin alshibh karachi pakistan role terrorist attacks september significance capture link hijackers al qaeda association terrorist mohamed atta denial visas
7027473,2002,aol accounts scrutiny sec,reports aol time warner disclosed us securities exchange commission investigating accounting america online division response articles washington post suggesting aols revenue might inflated latest setback company chief executive richard parsons background america onlines acquisition time warner parsons effort turn media merger success financial performance
7370198,2002,cias inquiry qaeda aide seen flawed,reports central intelligence agency cia failed adequately scrutinize information received prior september terrorist attacks growing terrorist threat posed khalid shaikh mohammed believed central planner attacks details report issued united states committee investigating intelligence failures extent cia knowledge activities progress investigation conclusion committee intelligence failures
8614037,2002,us tells iraq must reveal weapons sites,reports us telling iraq must reveal weapons sites deadline weapons inspection nears details demands white house pentagon iraq must physically take inspectors weapons make available people developed worked response iraqi president saddam hussein us demands discussion us information weapons iraq
6561904,2002,shooting rampage german school,reports expelled student erfurt germany went shooting rampage former school killed people including details massacre gutenberg high school comparison school shootings speculation motives gunman robert steinhuser number teachers killed reaction students nation
7442089,2002,new jersey court lets lautenberg senate race,reports new jerseys supreme court ruled democrats could replace senator robert g torricellis name november ballot clearing way former senator frank r lautenberg enter race details unanimous ruling arguments republicans replacing torricelli lautenbergs return public life begins campaign response republican candidate douglas r forrester excerpts decision insets ruling allow voters choicea warrior returns fray andrew jacobs
6264060,2002,exconvict hit album ending fit hollywood,reports payment royalties blues singer james carter use song po lazarus grammy awardwinning motion picture soundtrack album brother art thou recording song alan lomax recorded carter prison success album carter tracked biographical details including prison term
7507763,2002,bombing resort indonesia kills hurts scores,reports car bomb detonated front discothque indonesian resort island bali percentage killed wounded foreigners details attack nightclub second bomb blast near american consulate bali radical islamic organization jemaah islamiyah leader abu bakar bashir believed behind attacks belief us officials terrorist acts aimed us
6622500,2002,straight heart l cowards wit,interviews stage actor alan rickman actress lindsay duncan play private lives directed howard davies
7076679,2002,sweeping changes pushed code city high rises,focuses plan new york city officials change codes govern highrise buildings protected fire structural damage evacuated emergency view collapse world trade center transform construction operation us highrises possible changes suggested task force public hearing united states custom house possible opposition construction real estate interests overview measures
7085423,2002,rumsfeld moves strengthen grip military intelligence,reports efforts us defense secretary donald h rumsfeld strengthen control militarys intelligence apparatus discussion proposal undersecretary defense intelligence potential rumsfelds special adviser intelligence policy richard l haver named post outlook reorganization plan
7421787,2002,labor lockout wests ports roils business,reports labor dispute closed us west coast ports handle half nations imports exports details port operators dispute longshoremens union fears economists political leaders amount shutdown could cost economy comments james spinosa unions president outlook negotiations anger frustration many longshoremen
6717505,2002,bush joins putin urging pakistan curb militants,reports comments made russian president vladimir v putin united states president george w bush urging pakistan stop incursions disputed kashmir region india reasons tone comments followed testfiring surfacetosurface missile pakistan details dispute pakistan india invitation extended putin pakistani indian leaders attend regional conference inset contrary st petersburg limelight
7561296,2002,papal prerogative,analyzes rejection united states bishops policy sex abuse roman catholic church view church policy undermined authority ceding power laity outside hierarchy possibility policy contradicted notion bishops divine charge jesus christ details policy written response revelations child sexual abuse priests
7264394,2002,notable old soldiers fight avoid fading away,focuses annual reunion st tank battalion met since three years finished fighting world war ii discussion black battalion nicknamed black panthers trained segregated army posts louisiana texas idea one decorated black units war outlook gathering would last death infirmity members efforts keep association functional
6307307,2002,minutes silence shafts light recall new yorks dark day,describes memorial ceremony held new york city sixmonth anniversary september th terrorist attacks use two wide beams light rising like towers site destroyed world trade center reading names killed attacks unveiling sculpture recovered trade center rubble called sphere moment silence included ceremony mood event inset time impacts precisely measured
8736022,2002,north korea begins reopen plant processing plutonium,reports north korea reopening sealed plutonium reprocessing plant revive nuclear program international atomic energy agencys report actions north korean officials yongbyon nuclear complex approach us president george w bush administration issue pressure congress white house rethink policy north korea north koreas decision pursue nuclear program violation agreement comments us defense secretary donald h rumsfeld officials
7507757,2002,new yorks homeless back open,examines plight homeless people new york city growing presence homeless places like union square manhattan alarming business groups visibility transient population plans city officials conduct annual census street population views advocates citys poor claim people sleeping streets citys policy dealing homeless speculation reasons increase
6271009,2002,maine parish agonizes priests confession,focuses reverend michael doucette st agatha maine ordered roman catholic diocese maine admit sexual relationship yearold boy role parish council deciding whether remove doucette parishioners agonizing decision admission us dioceses remove priests accused molesting children doucettes case differs case reverend john audibert madawaska
6717508,2002,afghan leader expected get extended term,reports afghan interim leader hamid karzai expected receive extended term following vote june support karzai former king mohamad zahir shah among various ethnic groups selection representatives loya jirga grand council impact united states support karzai domestic support
8751949,2002,us gets warning north korea,reports north koreas warning catastrophe united states agree negotiated solution nuclear energy weapons programs objections north korea us internationalizing conflict warning merciless punishment defense minister kim il chol theory north korea responding statements made donald rumsfeld
7455738,2002,leftist candidate takes firm lead brazil election,reports initial results presidential election brazil show early lead luiz incio lula silva workers party speculation whether silva obtain majority needs avoid runoff percent vote counted percent vote received silva joseacute serra brazil social democratic party anthony garotinho ciro gomes results surveys voters left polls biographical information silva
7266478,2002,cuomo quits race backs mccall governorship,reports andrew cuomo pulled race democratic nomination governor new york week september primary reasons including poll results urging close supporters including former president bill clinton focus cuomos race move leaves opponent h carl mccall presumptive challenger governor george e pataki excerpts cuomos announcement background decision withdraw
7074395,2002,nations join afghan aid effort,reports increasing number nations pledging support reconstruction afghanistan estimated amount donations variation time span offer country concern us united nations irans exercise sway afghanistan
7496857,2002,bloomberg heckled presses smoking curbs,focuses opponents new york city mayor michael r bloombergs proposed ban smoking indoor public spaces comments bloomberg city council hearing legislation fears bar restaurant owners lose customers smoking banned protests inside outside council chamber implications law passed bloombergs passion commitment concerning legislation arguments sides
7442094,2002,cia rejects call iraq support,reports us central intelligence agency cia refused provide congress report role possible us campaign iraq setting dispute agency senate intelligence committee leaders anger lawmakers absence cia director george j tenet closeddoor senate hearing deteriorating relations agency congress speculation cia fighting congressional request
7370197,2002,tyco board members knew pay packages records show,reports evidence tyco international board members knew extravagant pay packages loans given executives company denial board members aware problems minutes compensation committee meetings show board members knew approved pay packages expectation evidence used executives battling criminal civil charges
7515694,2002,law overhauling school standards may weakened,reports us federal state local officials taking steps threaten weaken crucial elements child left behind federal education law highlights law promised era accountability public education states school districts seeking ways around law criticism federal steps list trainees highly qualified developments appear undercut law suggestion federal department education rewriting parts law inset new law news many
6992289,2002,slain girls hometown invisible fear lurks,focuses stanton california hometown fiveyearold samantha runnion abducted sexually assaulted murdered mood town warnings killer could strike reactions community members expressions sympathy investigation killers profile pattern comments ernie allen president national center missing exploited children
5977018,2002,arab womans path unlikely martyrdom,focuses palestinian wafa idris blew jerusalem killing israeli biographical highlights including work volunteer medic account death significance role belief idris motivated nationalist fervor question influence brother khalil leader fatah faction yasir arafat comments relatives friends
6723256,2002,order yields lawlessness maoism recedes china,focuses rise widespread lawlessness rural china account li lan claims police government officials lanshan county failed halt violence killed daughter ways victims li speaking county residents risking reprisals protesting lack security fairness comments li villagers
7707409,2002,new york city us nominee games,reports new york city chosen city designated united states olympic committee summer games cities compete internationally host games including moscow russia rome italy reaction mayor michael r bloomberg others political financial obstacles chosen
6970425,2002,senate approves broad overhaul business laws,reports us senate unanimously passed broad overhaul corporate securities laws curb abuses wall street indication president george w bush sign senatehouse bill vote came volatile day stocks speech bush economy details bill would create regulatory board investigative enforcement powers concerns form final bill take white houses rising concern markets confidence levels inset legislation overhaul accounting practices
7060793,2002,summer used,focuses bluecollar familyrun resorts north new york city appeal places summer city residents deteriorated others vanished observation ethnic resorts continue operate background pleasant acres owned sausto family greene county joseph sausto sold property comments historian raymond beecher speculation decline began
7028233,2002,valley,reports industrial developments mountain view california cost housing collapse electronic commerce innovation products industries
8537707,2002,nato leaders say iraq must disarm,reports leaders north atlantic alliance nato supported us president george w bush condemned iraq saying failed meet united nations demands surrender weapons mass destruction probability germanys opposition taking part war iraq prevent alliance formally entering military campaign agreement nato leaders american proposal establish reaction force intended move swiftly around globe keep nato relevant fight terrorism
7189607,2002,giant helicopter crashes russia,reports russian military helicopter crashlanded near military base chechnya deaths explosions mines conflicting reports cause including engine fire claims chechen rebels shot helicopter delay rescue efforts explosives experts could clear path scale crash conflict chechnya fatal crashes russian military helicopters
6650793,2002,woes company running schools,reports financial crisis edison schools commercial operator many us public schools information company pioneered concept privatization public education shortage cash due major decline stock price concern could imperil fulfillment edisons contract take twenty failing schools philadelphia pennsylvania outlook edison founder h christopher whittle
7486042,2002,fewer offices options planning ground zero,reports officials overseeing rebuilding lower manhattan agreed give designers flexibility planning future world trade center site reduction amount commercial space must included proposed plans selection teams architects artists designers work plans rejuvenate financial district changes requirements due criticism plans outlook creativity innovation rebuilding
7281965,2002,bush aides set strategy sell policy iraq,reports administration united states president george w bush announced following planned strategy persuade public us legislators allies need confront iraqi president saddam hussein insistence administration plan concocted haste opposition plan details strategy including speech bush commemorate september terrorist attacks efforts administration receive congressional approval
10662528,2003,complacency seen,focuses final report columbia accident investigation board said blunders organizational problems us national aeronautics space administration nasa contributed columbia disaster details report nasa played risks space flight management failed recognized severity damage shuttle overview missed opportunities lack leadership excerpts report warning another accident could follow unless technical organization cultural recommendations implemented prospects resuming shuttle program reactions report inset shuttle flew
9765676,2003,iraqs slide lawlessness squanders good us,reports impediments return infrastructural normalcy iraq occupying united states postwar administration efforts restore electricity baghdad hampered looting vandalism effect us administrative impotence iraqi public opinion occupying administrators increases crime sectors need address including banking telecommunication crime prevention failure us military stop looting iraq war exacerbated postiraq war troubles
10311907,2003,ferry operators dominance draws rivals anger,focuses new york waterway ferries new york city background revival ferry service new york harbor role arthur e imperatore sr head company success dominance ferry service criticism companys monopoly government given company millions subsidies loan guarantees history new yorks ferry feuds date back two centuries rise public money spent allotted private ferry terminals
10901142,2003,bush officials see long road resolution,reports united states president george w bush said could take month negotiate united nations resolution iraq claims bush administration officials president considerable understanding among us allies american point view transfer selfrule iraq happen quickly bushs meetings world leaders attending general assembly united nations including one german chancellor gerhard schroder opposing views countries including france advocate faster move toward selfrule comments ahmad chalabi leader iraqs interim government distanced previous comments made favor selfrule meetings us secretary state colin powell members un security council
9090225,2003,investigators say hole aluminum wrecked shuttle,reports united states national aeronautics space administration nasa panel investigating crash space shuttle columbia said hole developed aluminum skin allowing superheated gas flow left wing causing disaster details findings significance finding eliminates theory lost damaged heat tile root cause issues yet determinedsuch hole developed
9765751,2003,saudis link bomb plot qaeda cell,reports four suspects apparently linked al qaeda arrested riyadh saudi arabia involvement three deadly bombings riyadh identification three suicide bombers belief terrorist network al qaeda may guided attacks background investigation comments prince nayef bin abdel aziz pledge saudi officials cooperate us intelligence warnings anticipated major attack investigations five deadly explosions casablanca morocco
8842781,2003,turkeys reluctance use bases worries us,reports use bases turkey us case war iraq concern us turkey permit deployment american ground troops bases turkish opposition war strategic importance turkey event us war iraq visit turkey us department defense secretary paul wolfowitz
11705385,2003,states try limit drugs medicaid makers resist,reports protests proposal cut antipsychotic medication zyprexa medicaid list preferred medications state panel kentucky status zyprexa programs biggest expense action national alliance mentally ill kentucky consumer advocate network protests frankfort state capital resistance drugmakers cost cuts details kentuckys struggling medicaid program
10850683,2003,us fronts quick wars bloody peace,reports ongoing challenges facing us military iraq afghanistan observes cases apparently rapid military victory followed murkier bloodier peace examples attempts us military un aid workers secure peace rebuild countries thwarted local militants guerrilla tactics used iraqis kill americans description harsh conditions suffered people afghanistan due extremely poor infrastructure lack schools medical care positive negative attitudes iraqis afghans us occupation
9715298,2003,war fluid front lines soldiers struggle death,discusses death combat us army private kelley prewitt iraqi war role armor support platoon prewitt assigned prewitts death reveals nature war situation surrounding death near baghdad iraq
12745873,2003,pragmatism meets ideology democrats draw battle lines,reports us democratic presidential debate challenge president george w bush argument senator joseph lieberman views military extensive experience military affairs senate positioned best challenger bush plan missouri representative richard gephardt eliminate bushs entire tax cut finance national health care program subsidies business
9000262,2003,problem old europe,discusses effect euro western europes economy belief euro produced advertised benefits failure euro liberalize labor markets monetary policy europe tight growth american economy restrained hesitation businesses make capital investments economies need show growth order help world economy reference statement us president george w bushs defense secretary termed western europe old europe
9715183,2003,piano get carnegie hall,describes steinway piano made steinway sons factory queens new york city speculation every steinway ends different every use hand craftsmanship steinway cost options standards ways steinway modernized comments workers known rimbenders inset invention hands
11323671,2003,russian tycoon moves politics jail,discusses arrest russian oil banking tycoon mikhail b khodorkovsky result plight move political power plan run president vladimir v putin presidential elections consideration alliances communist party impact government bureaucracies industries oil banking relationships khodorkovsky many prominent russian elected officials ivan silayev former russian prime minister speculation khodorkovsky attempt sell oil company yukos order pursue career politics
9953784,2003,latin american poppy fields undermine us drug battle,reports colombia mexico become dominant suppliers heroin united states trend may offset us successes campaign drugs focused mainly cocaine possibility mexican colombian drug cartels work together supply regions us problems associated poppygrowing including difficulty locating poppy fields description poppy fields growth heroin usage us distribution heroin
9874806,2003,sars forces beijing fight old unsanitary habit,focuses campaign china end habit spitting chinas battle severe acute respiratory syndrome sars spitting longstanding chinese tradition potentially spread sars measures government using spitting antispitting rallies brawls spitters foes
9548844,2003,competing groups display influence iraqs capital,article discusses demonstrations baghdad iraq concerning leadership country war iraqis want islamic state demonstrations united states saddam hussein ahmed chalabi leader protected united states sheik kubeisy said prayer us enemy mankind chalabi political candidate wants role rebuilding iraq
9600683,2003,family waits alone missing soldier,focuses family us sergeant edward anguiano soldier unaccounted war iraq ordeal anguiano family await new information efforts army officials identify bodies found grave nasiriya biographical career background anguiano armys th maintenance company comments family members including anguianos mother juanita
11056228,2003,lunch students sardines,takes look new york citys crowded high schools example john f kennedy high school bronx lunch starts schools classes held libraries conference rooms offices debate source problem views high school principals department education officials conditions dewitt clinton high school fort hamilton high school christopher columbus high school comments students
9548800,2003,states facing budget shortfalls cut major mundane,examines state cutbacks us light large budget shortfalls states struggling financial crises unpopularity budget decisions examples cuts nebraska washington state texas impact education medicaid two largest areas state spending cuts make huge difference small communities issue taxes
9548502,2003,internet losing ground battle spam,reports internets battle spam definition spam junk email increase number individuals businesses internet service providers using software meant identify discard unwanted spam efforts internet marketers mass emailers combat software
10005915,2003,young iranians chafing aging clerics edicts,reports islamic association national student organization meeting resistance iranian officials demonstrations held iran statement supporting iranian rights issued several hundred dissident intellectuals
10124477,2003,enthusiasts gather salute gi joe man action,focuses seventh annual hasbro international gi joe collectors club convention held outside san francisco california popularity war toys among children observation cultural mythology gi joe introduced significant light us military actions iraq afghanistan outlook original prototype gi joe action figure auctioned much construction diorama convention display abilities gi joe toys place gi joe popular culture
10133896,2003,analysts see tension china within top leadership,reports conflict supporters president hu jintao predecessor jiang zemin exposed tensions within chinas top leadership influence jiang zemin political implications growing tensions jiang zemin supporters hu jintao issue openness governmentcontrolled press views analysts struggles political advantage topic political loyalty
8785136,2003,warming found disrupt species,discusses global warming forcing species around world move new ranges alter habits ways could disrupt ecosystems research teams university texas wesleyan stanford us suggestion biological world driven accelerated flux status concentrations heattrapping greenhouse gases consideration certain endangered species
9434704,2003,capitals plight,discusses juxtaposition daily life warfare baghdad iraq iraqi war description city reactions iraqi people approaching us british forces conflicting information war progress among iraqi people
9954828,2003,saying public misled judge rescinds transit fare increases,reports new york state supreme court judge named louis york ordered metropolitan transportation authority mta rescind transit commuter fare increases may findings public hearings held authority based misleading premises financial state mta consideration lawsuit filed riders advocacy group straphangers campaign
11738451,2003,istanbul die bombings synagogues,reports bombing two synagogues istanbul turkey november explosion pair truck bombs estimated number people wounded killed bombings simultaneous explosion bombs destroyed parts synagogues beth israel neve shalom
10047506,2003,hussein likely alive iraq us experts say citing intercepts,reports american intelligence analysts belive saddam hussein much likely alive dead communications among fugitive members saddam fedayeen iraqi intelligence service intercepted search hussein sons uday qusay intensified belief hussein alive iraq
11747503,2003,powell defends diplomatic role,discusses role us secretary state colin powell administration president george w bush powell determined address importance diplomacy views actions regarding war terrorism misunderstood disappointment powell public focused us policy preemptive war iraq powells recovery prostate cancer surgery possibility powell serve second term secretary state
10295646,2003,north korea hides new nuclear site evidence suggests,reports strong evidence north korea built second secret plant producing weaponsgrade plutonium complicating diplomatic strategy ending program military options diplomacy fails background discovery evidence us asian intelligence concerns source elevated levels krypton comments officials possibility may least two hidden facilities able produce material nuclear weapons discussion us options
10295591,2003,liberians seeks cover forces vie capital,reports struggle government rebel forces liberian capital monrovia details fighting goal rebel army oust president charles g taylor outlook arrival peacekeepers west african countries possibility us president george w bush send troops comments witnesses impact violence city
10662532,2003,long presidential race dean sprints,focuses us democratic presidential candidate dr howard dean former governor vermont highlights deans nationwide summer campaign enthusiasm crowds poll results show dean surging ahead democratic political candidates comments dean potential risks early popularity presidential race remarks joe trippi deans campaign manager overview deans presentation rallies
9890135,2003,tax law bars child credit families,reports revision us house senate leaders tax bill signed us president george w bush effects changes ability minimumwage families receive increased child credit measure description child tax credit law phasing benefit high incomes minimum wage
11955120,2003,european union cant reach deal constitution,reports failure leaders members european union reach agreement draft constitution summit meeting brussels belgium lack consensus constitution debate proposal discard voting system insistence spain poland retain expanded rights
10120793,2003,bodies gis missing days found iraq,reports bodies sergeant st class gladimir philippe private kevin ott united states soldiers missing iraq found iraq refusal us military provide details case details search soldiers increase attacks american troops iraq since end major combat iraq war
9659225,2003,sars outbreak took shape health agency took fast action,discusses quickly world health organization acted early days sars acute severe respiratory syndrome epidemic frustration investigators lack official candor china sars first erupted implications global alert issued health agency march role whos outbreak center querying china epidemic overview whos investigation illness spread
9702279,2003,tourists seized sahara,focuses disappearance adventure tourists sahara desert region illizi southern algeria reputation region drug gun smuggling operations well hideout islamic militants number people disappeared since early nationalities refusal involved governments provide information disappearances contact authorities claiming kidnappers
10518751,2003,sad days mermaids sequined sort,focuses aging water park weeki wachee springs florida mermaid show threatened dwindling attendance dilapidation comments mermaids regarding parks troubles decision owners sell park city weeki wachee nine residents comments mayor robyn anderson former mermaid details deal highlights mermaid show issue water mermaids trained
9715314,2003,looking hope apartheid monsters eyes,discusses eugene de kock former colonel south african police force allegations led unit tortured killed black activists apartheid years interest pumla gobodomadikizela black psychologist de kock sentencing de kock prison years confessed acts torture murder south africa
11286419,2003,gop moment,focuses moment triumph antiabortion movement came united states president george w bushs signing partial birth abortion ban act longterm strategy movement turn public opinion roe v wade decision comments republican senator rick santorum pennsylvania reactions possible attempts block legislation courts reactions prochoice representatives
10684887,2003,free tutoring reaches fraction students,reports vast majority new york city children eligible free tutoring federal law never got extra help criticism may improved widespread agreement communications parents groups offering services insufficient fully exploit services details child left behind law provided service schools united states failure new york spend budget allowance program
8861413,2003,eat vegetables schools,discusses problems school lunch programs across us students opting junk food vending machine items school lunches reasons students prefer vending machine items school lunches federally subsidized money schools make vending machines opelika alabama school offers fresh fruits vegetables instead government provided canned produce school lunch legislation congress considering inset paying school lunches
9187412,2003,full appeals court lets stand ban god pledge,reports federal appeals court declared pledge allegiance unconstitutional words god refused reconsider ruling ruling outraged many citizens us possibility us supreme court take case students western states barred reciting full pledge
9910583,2003,iran disputes us actions iraq,discusses response irans foreign minister kamal kharrazi regard us accusations iranian meddling iraq claims kharrazi failed establish order iraq possibility us president george w bush focus alleged development nuclear weapons iran suggestion kharrazi people iraq hold referendum choose next government views iranian civilians regard possible occupation us troops iran
9000311,2003,yoga mat travel,discusses form yoga called bikram yoga founder bikram choudhury periodic doses technique help relieve pain associate long car rides technique works bikram yoga implemented across united states canada europe japan australia benefits associated technique including alleviation leg cramps neck stiffness
10430880,2003,job losses july add mixed signs economy,reports unemployment rates united states august consideration growth business confidence lack improvement labor market taxation policies impact low interest rates home refinancing activity college graduates experienced trouble finding jobs
10120795,2003,hailed soldiers iraq feel blame step,focuses strained relations united states british soldiers iraq iraqi civilians complaints civilians including mistreated soldiers provide essential services increase popular dissent us british troops details incidents deaths several british soldiers attack angry iraqis majar al kabir reasons condemnation including apparent lack respect iraqi tradition military reaction civilian hostilities
9203287,2003,lopsided scores fuel school sports debate,discusses debate sportsmanship fair play high school sports lakeshore public academy hart michigan consideration lopsided scores occur among girls basketball teams youth leagues tried restrain coaches demoralizing opponents views john johnson communications director michigan high school athletic association
9755120,2003,keepers bush image lift stagecraft new heights,focuses use stagecraft handlers united states president george w bushs public image description events meant presented positive way including notable landing jet aboard uss lincoln use television production expertise staging speeches photo opportunities names aides responsible including scott sforza bob deservi associate director communications production efforts create instantaneous impression bush audiences
9039579,2003,ashcroft pushes executions cases new york,reports united states attorney general john ashcroft ordered state prosecutors new york connecticut pursue death penalty certain cases details us law states attorney general final approval whether seek death penalty federal cases discussion particular cases ashcroft ordered lawyers seek death penalty information murder case manhattan new york prosecutors recommended death penalty ashcroft reverse decision push execution
8949013,2003,super bowl insiders watch strategy snap ball,discusses efforts interested parties searching clues strategies tampa bay buccaneers oakland raiders prior super bowl use television network technology glean information strategy importance prior knowledge
9538441,2003,west pointers prepare face changed world,focuses graduation military cadets united states military academy west point new york probability serve iraq officers questions views military mission suggestion world changed manner directs affects cadets since september terrorist attacks dedication military service
9600652,2003,beijing broadens sars quarantine cases found,reports least beijing china residents exposed severe acute respiratory syndrome sars kept isolation efforts contain disease including program quarantines surge cases beijing approach suspected cases suggestion major undercounting concealment also occurred shanghai role city health officials publicizing epidemic complaints international health officials two hospitals sealed
8963727,2003,top iraqi adviser says believes war inevitable,reports comments top adviser iraqi leader saddam hussein inevitability attack us belief general amir alsaadi us may attack iraq despite united nations un inspectors conclude search weapons mass destruction comments us secretary state colin l powell agreement iraq allow scientists experts biological weapons interviewed un inspectors
9859765,2003,buoyed resurgence gop strives era dominance,examines prospect republican party becoming dominant party us two national political parties crucial turning points outlook era republican dominance republican party making big investments building grass roots operations role former house speaker newt gingrich efforts democrats rebuild avoid permanent minority status public attitudes republican strategy background republican party republicans advantage inset republicans explain party appeals
8802856,2003,florida boy serves life term even prosecutor wonders,focuses yearold lionel tate miami florida sentenced life prison without parole killing playmate tates life prison nearly everyone involved case say tate given life sentence argument tates lawyers appealing case views legal experts background murder tiffany eunick highlights trial comments juror stephen dankner tates mother kathleen grossetttate
10373911,2003,tide chinas migrants flowing boom bust,examines plight migrant workers china million migrant workers nationwide travel work alternatives wages individual accounts migrants issue chinas extremes wealth poverty migration rural young people cities coastal regions comments chinese workers
11504357,2003,gays respond might,looks gay lesbian couples may allowed marry massachusetts law early may reasons many take option legal marriage thought likely wed expectation relatively take advantage legal ruling examples many couples decisions reached
9459280,2003,capital look battlefield,reports fighting baghdad iraq united states military advanced capital iraqi forces positioned throughout city iraqi information minister muhammad said alsahhaf disputed american reports republican palace taken allied forces minister told reporters sure accurate
9270880,2003,frist forsakes deal making focus party principles,discusses united states senate majority leader senator bill frist senators describe frist inclusive leader previous republican leaders trent lott spoken frist large themes concern frist details sometimes overlooked
10639165,2003,abusive expriest killed prison,reports defrocked priest convicted pedophile john j geoghan attacked killed another inmate mediumsecurity prison massachusetts role scandal involving decision roman catholic church united states cover sexual abuse children priests conviction reaction death changes made church policy regarding sexual abuse children priests
9994846,2003,martin helps solve boston opener,discusses strong defense new jersey nets basketball team used defeat boston celtics nba playoffs effect defense celtics star paul pierce rivalry two teams unified effort nets
